time,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,
0.00735498,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.302194,0.302194,0.49701,-0.49701,-0.00153398,-0.0076699,0.0122718,-0.0122718,-0.622796,0.638136,0.983282,-0.992486,0.553767,-0.546097,0.0199418,-0.0184078,0.00306796,-0.401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13824,-0.0399073,9.59809,0.00164432,0.00285062,-2.86984e-05,3.6153,2.82016,-16.339,-0.0612249,0.308166,0.146731,2.87748,0.322102,-11.9476,0.00730145,0.0339468,0.0975302,-0.464045,-0.329638,0.0205263,-0.0704524,-0.0555722,0.319938,-0.464045,-0.329638,0.0205263,0.0426969,0.0235862,0.312835,-0.0240478,-0.0529327,0.377597,-0.464045,-0.329638,0.0205263,0.0227479,-0.044552,0.361895,0.0426595,-0.0175486,0.313896,-0.082737,-0.0763321,0.0209361,-0.464045,-0.329638,0.0205263,-0.000322869,-0.0745134,0.0121159,0.0130584,0.0678064,0.0103948,0.0049601,-0.100274,0.266184,0.0173765,-0.111902,0.237901,0.0199749,0.103275,0.261755,0.0365199,0.109729,0.233483,-1,4,-1,4,5.29918,-1,8.80267,4,3.97754,-1,23.3725,4,12.0966,4,5.48581,4,
0.0153743,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.30066,0.302194,0.49701,-0.49701,-0.00153398,-0.0076699,0.0122718,-0.0122718,-0.622796,0.638136,0.984816,-0.992486,0.552233,-0.546097,0.0199418,-0.0184078,0.00306796,-0.403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14837,-0.02221,9.60403,0.00170101,0.00230415,-2.96877e-05,3.6014,2.82792,-16.2928,-0.0603753,0.306291,0.146528,2.87649,0.306117,-11.9398,0.00856197,0.0344804,0.0969564,-0.464045,-0.329638,0.0205263,-0.0702577,-0.0556651,0.319994,-0.464045,-0.329638,0.0205263,0.0427126,0.0236008,0.312847,-0.0240575,-0.0529588,0.377582,-0.464045,-0.329638,0.0205263,0.0227661,-0.0445575,0.361909,0.0426484,-0.0175218,0.313871,-0.0827218,-0.0763357,0.0209362,-0.464045,-0.329638,0.0205263,-0.000289856,-0.0745235,0.0121434,0.0130706,0.0677857,0.0104054,0.00497314,-0.100273,0.266206,0.0173997,-0.111893,0.237942,0.0199644,0.103307,0.261739,0.0365342,0.109697,0.233471,-1,4,-1,4,5.29914,-1,8.80256,4,3.97753,-1,23.3719,4,12.0965,4,5.48569,4,
0.0224084,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.30066,0.303728,0.49701,-0.49701,-0.00153398,-0.0076699,0.0107379,-0.0122718,-0.622796,0.638136,0.983282,-0.992486,0.552233,-0.546097,0.0199418,-0.0184078,0.00306796,-0.403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12498,-0.0294497,9.63732,0.00102626,0.00115208,-1.79112e-05,3.57539,2.83693,-16.295,-0.0618323,0.304392,0.146063,2.88087,0.311779,-11.9436,0.0081435,0.0355996,0.0964324,-0.464045,-0.329638,0.0205263,-0.0704585,-0.0555221,0.319966,-0.464045,-0.329638,0.0205263,0.0427379,0.0235857,0.312856,-0.0240404,-0.0529437,0.377599,-0.464045,-0.329638,0.0205263,0.0227443,-0.0445745,0.361929,0.0426707,-0.0175605,0.3139,-0.0827182,-0.0763283,0.0209393,-0.464045,-0.329638,0.0205263,-0.000310769,-0.0744784,0.0120994,0.0130803,0.0677885,0.010418,0.00493618,-0.100285,0.266199,0.0175962,-0.111928,0.238098,0.0199925,0.103305,0.261735,0.0365293,0.109698,0.233475,-1,4.46791,-1,41.9095,4,-1,4,4.11396,4,-1,4,6.73936,4,15.8392,4,13.5945,
0.0303564,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.302194,0.302194,0.49701,-0.49701,-0.00153398,-0.0076699,0.0122718,-0.0122718,-0.622796,0.638136,0.984816,-0.992486,0.552233,-0.546097,0.0199418,-0.0184078,0.00306796,-0.401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14959,-0.0356692,9.59785,-0.000365718,-0.00100581,6.38288e-06,3.58421,2.81926,-16.3702,-0.0615614,0.30374,0.14657,2.8892,0.318961,-11.9532,0.00888916,0.0361885,0.0967023,-0.464045,-0.329638,0.0205263,-0.0707635,-0.0554649,0.319975,-0.464045,-0.329638,0.0205263,0.0426987,0.0235871,0.312842,-0.0240487,-0.0529852,0.377582,-0.464045,-0.329638,0.0205263,0.0227687,-0.0446092,0.361939,0.042669,-0.0175523,0.31389,-0.0827201,-0.0763293,0.020913,-0.464045,-0.329638,0.0205263,-0.00027548,-0.0745522,0.0121408,0.0130986,0.0677804,0.0104202,0.00496509,-0.100295,0.2662,0.0175049,-0.111914,0.23802,0.0200009,0.103282,0.261729,0.0365427,0.109682,0.233478,-1,4,-1,4,5.29908,-1,8.80297,4,3.97759,-1,23.3714,4,12.0964,4,5.48563,4,
0.0382883,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.809942,0.705631,-0.302194,0.302194,0.49701,-0.49701,-0.00153398,-0.00920388,0.0122718,-0.0122718,-0.622796,0.638136,0.984816,-0.992486,0.552233,-0.546097,0.0214757,-0.0184078,0.00306796,-0.401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12412,-0.0159707,9.62976,0.00157483,0.00283664,-2.74856e-05,3.5912,2.83609,-16.249,-0.0624671,0.304279,0.14595,2.86569,0.292968,-11.9246,0.0100029,0.0347597,0.0965204,-0.464045,-0.329638,0.0205263,-0.069982,-0.05588,0.320096,-0.464045,-0.329638,0.0205263,0.0426716,0.0236403,0.31283,-0.0240706,-0.0529638,0.377573,-0.464045,-0.329638,0.0205263,0.0227765,-0.0446109,0.361957,0.0426524,-0.0175293,0.313874,-0.0827171,-0.0763392,0.0209316,-0.464045,-0.329638,0.0205263,-0.000316984,-0.0745021,0.0120912,0.0131203,0.0677527,0.010427,0.00496555,-0.100279,0.266203,0.0174423,-0.111919,0.237968,0.0200107,0.103274,0.261731,0.0365804,0.109666,0.233495,-1,4,-1,4,5.29916,-1,8.80304,4,3.97758,-1,23.3727,4,12.0965,4,5.48569,4,
0.0453079,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.809942,0.705631,-0.302194,0.303728,0.49701,-0.49701,-0.00153398,-0.0076699,0.0122718,-0.0122718,-0.622796,0.638136,0.984816,-0.992486,0.552233,-0.546097,0.0199418,-0.0184078,0.00306796,-0.401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13645,-0.0401621,9.60716,-0.00132178,0.000891063,2.3069e-05,3.59352,2.84267,-16.3485,-0.0634939,0.304028,0.146935,2.89188,0.314889,-12.0153,0.00970904,0.0356438,0.0975304,-0.464045,-0.329638,0.0205263,-0.069893,-0.0558324,0.320039,-0.464045,-0.329638,0.0205263,0.0427171,0.0236045,0.312839,-0.024054,-0.0529441,0.37758,-0.464045,-0.329638,0.0205263,0.0227449,-0.0445574,0.361919,0.0426558,-0.0175345,0.313871,-0.0826871,-0.076377,0.0209832,-0.464045,-0.329638,0.0205263,-0.000297791,-0.0745345,0.0121313,0.0131201,0.0677255,0.0104383,0.00495402,-0.100285,0.266181,0.0174347,-0.111947,0.237957,0.0200213,0.103226,0.261764,0.0364288,0.109781,0.233422,-1,4.46673,-1,41.9107,4,-1,4,4.11392,4,-1,4,6.73954,4,15.8407,4,3.67005,
0.0523464,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.302194,0.303728,0.49701,-0.49701,-0.00153398,-0.0076699,0.0122718,-0.0122718,-0.622796,0.638136,0.983282,-0.992486,0.553767,-0.546097,0.0199418,-0.0184078,0.00306796,-0.403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.128,-0.00698472,9.62878,-0.00206699,-0.000433314,3.60752e-05,3.58632,2.83486,-16.2455,-0.0639975,0.303179,0.146936,2.88281,0.286444,-11.9929,0.0109331,0.0360076,0.0974462,-0.464045,-0.329638,0.0205263,-0.0702626,-0.0557911,0.320022,-0.464045,-0.329638,0.0205263,0.0426961,0.0235869,0.312834,-0.0240788,-0.052948,0.377577,-0.464045,-0.329638,0.0205263,0.0227634,-0.0445627,0.361924,0.0426409,-0.0175243,0.313873,-0.0827129,-0.0763752,0.0209559,-0.464045,-0.329638,0.0205263,-0.000307604,-0.0745358,0.0121186,0.0131197,0.0677165,0.0104466,0.0049457,-0.100238,0.266187,0.0172559,-0.111905,0.237801,0.0199866,0.103275,0.26177,0.0365523,0.109682,0.23353,-1,4.46784,-1,41.9087,4,-1,4,4.11393,4,-1,4,6.73953,4,15.843,4,13.5946,
0.0593582,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.302194,0.302194,0.49701,-0.49701,-0.00153398,-0.0076699,0.0107379,-0.0122718,-0.622796,0.638136,0.984816,-0.992486,0.552233,-0.547631,0.0199418,-0.0184078,0.00306796,-0.403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12377,-0.0592622,9.61339,-0.00419729,0.000486437,7.32553e-05,3.59527,2.8609,-16.2069,-0.0646687,0.302363,0.147523,2.8908,0.288866,-11.9927,0.0116283,0.0366863,0.0976547,-0.464045,-0.329638,0.0205263,-0.0704765,-0.0556288,0.320023,-0.464045,-0.329638,0.0205263,0.0426473,0.0236373,0.312833,-0.0240408,-0.0529366,0.377597,-0.464045,-0.329638,0.0205263,0.0227784,-0.0445769,0.361941,0.0426312,-0.0175286,0.3139,-0.0827211,-0.0763705,0.020997,-0.464045,-0.329638,0.0205263,-0.000301331,-0.0745092,0.0120882,0.0131089,0.0677317,0.0104441,0.00493481,-0.100233,0.266183,0.017565,-0.111941,0.238055,0.0199861,0.103338,0.261713,0.0365541,0.109697,0.233554,-1,4,-1,4,5.29916,-1,8.80285,4,3.97756,-1,23.3722,4,12.097,4,5.48582,4,
0.0672925,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.808408,0.705631,-0.302194,0.302194,0.49701,-0.49701,-0.00153398,-0.0076699,0.0122718,-0.0138058,-0.622796,0.638136,0.984816,-0.992486,0.553767,-0.546097,0.0199418,-0.0184078,0.00306796,-0.403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1505,-0.0494473,9.60761,-0.00526244,6.74668e-05,9.18453e-05,3.588,2.8446,-16.2415,-0.0649665,0.302536,0.147792,2.89974,0.305652,-12.0223,0.0116413,0.0367599,0.0982386,-0.464045,-0.329638,0.0205263,-0.0700285,-0.0558358,0.320075,-0.464045,-0.329638,0.0205263,0.0426057,0.0236826,0.312817,-0.0240732,-0.0529206,0.377587,-0.464045,-0.329638,0.0205263,0.0227565,-0.0445692,0.361922,0.0426372,-0.0175412,0.313903,-0.0827217,-0.076341,0.0209401,-0.464045,-0.329638,0.0205263,-0.000319159,-0.0745035,0.0120834,0.0130735,0.0677834,0.0105197,0.00494967,-0.100233,0.26618,0.0174914,-0.111972,0.237996,0.019984,0.103251,0.261803,0.0365507,0.10972,0.233557,-1,4,-1,4,5.29925,-1,8.80291,4,3.97762,-1,23.3724,4,12.097,4,5.48582,4,
0.0743118,-0.843689,0.720971,-0.296539,0.295741,0.504802,-0.504526,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,-0.000102265,-0.698882,-0.809942,0.705631,-0.30066,0.302194,0.49701,-0.49701,-0.00153398,-0.0076699,0.0107379,-0.0122718,-0.622796,0.638136,0.984816,-0.992486,0.552233,-0.546097,0.0199418,-0.0184078,0.00306796,-0.401903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12085,-0.0374276,9.62679,-0.00140087,0.00214293,2.44494e-05,3.59447,2.85449,-16.1871,-0.0654801,0.303699,0.146849,2.87817,0.284755,-11.9894,0.0122612,0.0342729,0.0974761,-0.464045,-0.329638,0.0205263,-0.0704268,-0.0556116,0.319987,-0.464045,-0.329638,0.0205263,0.0425941,0.0236726,0.31281,-0.0240625,-0.0529658,0.377565,-0.464045,-0.329638,0.0205263,0.0227442,-0.0445898,0.361934,0.042654,-0.0175607,0.313899,-0.0827133,-0.0763431,0.0209344,-0.464045,-0.329638,0.0205263,-0.000340255,-0.0744898,0.0120505,0.013093,0.0677703,0.0104419,0.00495558,-0.100242,0.266187,0.0174266,-0.111891,0.237969,0.0199964,0.103274,0.261769,0.0365257,0.10973,0.233524,-1,4.468,-1,41.9089,4,-1,4,4.11397,4,-1,4,6.73947,4,15.8413,4,13.5943,
