time,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,conf,
0.00000000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,-0.00766990,-0.02300970,-0.62126200,0.62739800,0.90965100,-0.92192200,0.51388400,-0.52155300,-0.01687380,-0.04755340,-0.00007159,-0.31975300,-0.84215500,0.71023300,-0.36968900,0.38656300,0.49701000,-0.49854400,0.00920388,0.01840780,-0.01533980,-0.07363110,-0.52768900,0.70256300,0.78539800,-1.19804000,0.41570900,-0.66114600,-0.06902910,-0.11658300,-0.00460194,-0.30986400,-0.46076700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09215340,-0.50684400,-1.42838000,2.11953000,3.64006000,0.64507400,1.79699000,0.32253700,0.69115000,0.00000000,0.00000000,-8.99516000,0.34385200,-1.20707000,-0.01220780,-0.29537200,0.00021306,6.54354000,3.29241000,-5.01649000,-0.08531300,0.11706800,0.25715900,2.39310000,-0.20343400,-1.72619000,0.00846818,0.13246200,0.12372300,0.26908800,-0.34674200,0.01531680,0.31612400,-0.09669030,0.13711000,0.38032200,0.00710216,0.06024110,0.26908800,-0.34674200,0.01531680,0.37470600,-0.10306300,0.09938930,0.32558100,0.01813740,0.14542300,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01308580,-0.07835950,0.10016900,0.04435410,0.07387340,0.11667900,0.26908800,-0.34674200,0.01531680,0.02323640,0.05074120,-0.00645730,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26371900,0.08306010,0.03429010,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,25.09280000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,52.77470000
0.00782000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,-0.00306796,-0.01840780,-0.62586400,0.62586400,0.91885400,-0.91732100,0.51848600,-0.51848600,-0.00766990,-0.03834950,-0.00007159,-0.31975300,-0.84522300,0.71023300,-0.36968900,0.38809700,0.49701000,-0.49854400,0.00920388,0.01687380,-0.01380580,-0.06902910,-0.53229100,0.68875700,0.80534000,-1.15509000,0.42184500,-0.64120400,-0.06442720,-0.10737900,-0.00153398,-0.30986400,-0.55292000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09215340,0.00000000,0.18430700,-0.50684400,-1.56661000,2.25776000,4.14690000,0.73722700,2.02737000,0.46076700,0.87545700,0.09215340,0.00000000,-9.08552000,0.48329500,-1.18880000,-0.02842610,-0.37020500,0.00049612,6.54679000,3.14548000,-5.17326000,-0.08101690,0.11898500,0.23985600,2.29404000,0.18490200,-1.46300000,0.00758497,0.13155500,0.11528600,0.26908800,-0.34674200,0.01531680,0.31558500,-0.09697500,0.13676200,0.38008100,0.00687750,0.06013470,0.26908800,-0.34674200,0.01531680,0.37470200,-0.10295500,0.09962010,0.32511900,0.01782190,0.14517400,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01373500,-0.07870550,0.10008700,0.04162860,0.07417640,0.11365300,0.26908800,-0.34674200,0.01531680,0.02195860,0.05127990,-0.00915542,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26358400,0.08286380,0.03391230,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,6.54806000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,52.79400000
0.01560000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.00000000,-0.01380580,-0.62893200,0.62739800,0.92499000,-0.92345600,0.52155300,-0.52155300,0.00000000,-0.02761170,-0.00007159,-0.31975300,-0.84829100,0.71023300,-0.36968900,0.38656300,0.49701000,-0.49854400,0.00920388,0.01227180,-0.01380580,-0.06749520,-0.53842700,0.67648600,0.82528200,-1.11367000,0.42951500,-0.62893200,-0.05829130,-0.09970880,0.00153398,-0.30986400,-0.59899700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23038300,0.00000000,0.23038300,-0.55292000,-1.61268000,2.34991000,4.60767000,0.82938000,2.07345000,0.55292000,0.92153400,0.23038300,0.00000000,-9.41887000,0.56944900,-1.05434000,-0.03231690,-0.40182200,0.00056403,6.68742000,2.77065000,-5.52098000,-0.07332090,0.13352700,0.22703600,2.68196000,0.25939800,-0.94684800,0.00471096,0.13858500,0.12177100,0.26908800,-0.34674200,0.01531680,0.31500700,-0.09715860,0.13658000,0.38045700,0.00691806,0.06010590,0.26908800,-0.34674200,0.01531680,0.37444000,-0.10254400,0.10002200,0.32473900,0.01774230,0.14482800,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01421930,-0.07892580,0.10003700,0.03892530,0.07460760,0.11024900,0.26908800,-0.34674200,0.01531680,0.02079300,0.05174470,-0.01234270,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26361900,0.08271160,0.03324160,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,6.54662000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,52.83870000
0.02342000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.00613592,-0.00613592,-0.63046600,0.63046600,0.92805800,-0.92805800,0.52308700,-0.52308700,0.01380580,-0.01380580,-0.00007159,-0.31975300,-0.85135900,0.71176700,-0.36968900,0.38656300,0.49547600,-0.49854400,0.00920388,0.01073790,-0.01227180,-0.06442720,-0.54302900,0.66421400,0.84368900,-1.07685000,0.43565100,-0.61819400,-0.05215530,-0.09510680,0.00153398,-0.30833000,-0.55292000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27646000,0.09215340,0.32253700,-0.55292000,-1.61268000,2.34991000,4.65375000,0.78330400,1.88914000,0.64507400,0.92153400,0.23038300,0.00000000,-9.62935000,0.87563000,-1.17532000,-0.01686150,-0.41516900,0.00029428,6.51969000,2.63264000,-5.60233000,-0.07026790,0.13957900,0.22036000,4.07627000,0.18819100,-1.08516000,0.00403491,0.11378200,0.13361800,0.26908800,-0.34674200,0.01531680,0.31432200,-0.09722760,0.13645600,0.38069800,0.00708465,0.05998220,0.26908800,-0.34674200,0.01531680,0.37374000,-0.10150600,0.10067200,0.32414000,0.01775290,0.14441000,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01451030,-0.07898750,0.10002400,0.03608220,0.07503180,0.10652000,0.26908800,-0.34674200,0.01531680,0.02009960,0.05190910,-0.01573100,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26352200,0.08268900,0.03286470,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,6.54542000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,52.87100000
0.03124000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.01227180,-0.00153398,-0.62893200,0.62893200,0.92499000,-0.92652400,0.52308700,-0.52308700,0.02454370,-0.00460194,-0.00007159,-0.31975300,-0.85596100,0.71483500,-0.36968900,0.38809700,0.49547600,-0.50161200,0.00920388,0.01073790,-0.01073790,-0.06135920,-0.54763100,0.65501000,0.85749500,-1.04311000,0.44178600,-0.60438800,-0.04601940,-0.08743690,0.00153398,-0.30679600,-0.41469000,0.13823000,0.00000000,0.00000000,0.00000000,-0.09215340,0.00000000,-0.23038300,0.13823000,0.36861400,-0.59899700,-1.52053000,2.25776000,4.56159000,0.82938000,1.79699000,0.73722700,0.96761100,0.23038300,0.09215340,-10.12110000,1.45683000,-1.61040000,-0.00597007,-0.38633800,0.00010420,6.41012000,3.04055000,-5.35150000,-0.07534750,0.13705200,0.24351100,3.33082000,-0.24139100,-0.33002000,-0.00354609,0.13673700,0.13034700,0.26908800,-0.34674200,0.01531680,0.31395900,-0.09719430,0.13627600,0.37981200,0.00682439,0.05973170,0.26908800,-0.34674200,0.01531680,0.37346300,-0.10216900,0.10008600,0.32378300,0.01783270,0.14415500,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01435290,-0.07904480,0.09985620,0.03346370,0.07538720,0.10295600,0.26908800,-0.34674200,0.01531680,0.01918070,0.05208620,-0.01897780,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26354400,0.08265990,0.03264760,-1.00000000,-1.00000000,12.58880000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,17.48590000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000
0.03905000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.01994180,0.00460194,-0.62586400,0.62739800,0.91885400,-0.92192200,0.52001900,-0.52001900,0.03988350,0.00920388,-0.00007159,-0.31975300,-0.85902900,0.71943700,-0.36968900,0.38809700,0.49701000,-0.50314600,0.00920388,0.01227180,-0.00766990,-0.05829130,-0.55223300,0.64887400,0.87436900,-1.01856000,0.44792200,-0.59518500,-0.04141750,-0.07823300,0.00153398,-0.30833000,-0.41469000,0.23038300,0.00000000,0.00000000,0.00000000,-0.18430700,0.00000000,-0.13823000,0.18430700,0.32253700,-0.59899700,-1.29015000,2.11953000,4.14690000,0.78330400,1.52053000,0.69115000,0.96761100,0.13823000,0.00000000,-10.52310000,2.11717000,-0.92159600,0.00791244,-0.32393900,-0.00013810,6.59998000,3.09930000,-5.45084000,-0.07476810,0.13251800,0.24421500,3.38925000,-0.29101200,-1.29706000,-0.00285878,0.11373300,0.15007500,0.26908800,-0.34674200,0.01531680,0.31347000,-0.09683910,0.13605700,0.37962700,0.00698340,0.05971150,0.26908800,-0.34674200,0.01531680,0.37323300,-0.10253200,0.09981460,0.32337700,0.01800270,0.14401300,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01469170,-0.07892570,0.10001700,0.03142870,0.07576040,0.09974010,0.26908800,-0.34674200,0.01531680,0.01842340,0.05192170,-0.02188450,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26351900,0.08282630,0.03288610,-1.00000000,-1.00000000,12.58950000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,17.48130000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000
0.04688000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.02454370,0.00920388,-0.62586400,0.62279600,0.91885400,-0.91271900,0.52001900,-0.51695200,0.04908740,0.01994180,-0.00007159,-0.31975300,-0.86056300,0.72403900,-0.37122300,0.38656300,0.49547600,-0.50468000,0.00920388,0.01227180,-0.00460194,-0.05368930,-0.55683500,0.64273800,0.88664100,-1.00169000,0.45252400,-0.58751500,-0.03681550,-0.07056310,0.00153398,-0.30833000,-0.36861400,0.41469000,0.00000000,0.00000000,0.00000000,-0.18430700,0.00000000,0.00000000,0.27646000,0.41469000,-0.59899700,-1.05976000,1.88914000,3.50183000,0.73722700,1.19799000,0.69115000,0.92153400,0.00000000,0.00000000,-10.17880000,1.55291000,-0.71752600,0.05668590,-0.30521800,-0.00098934,6.19148000,3.27649000,-5.96122000,-0.06943680,0.13213400,0.24048700,-6.86523000,0.77626000,-9.00604000,-0.08520120,-0.38757200,0.23610700,0.26908800,-0.34674200,0.01531680,0.31291900,-0.09658320,0.13599800,0.37979600,0.00719677,0.05966070,0.26908800,-0.34674200,0.01531680,0.37263100,-0.10235500,0.09972190,0.32304900,0.01827500,0.14379300,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01486420,-0.07889730,0.10001500,0.03007780,0.07623890,0.09744610,0.26908800,-0.34674200,0.01531680,0.01850510,0.05236780,-0.02374970,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26339800,0.08290610,0.03295650,-1.00000000,-1.00000000,12.58770000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,17.47960000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000
0.05467000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.03221360,0.01533980,-0.63200000,0.61819400,0.93112600,-0.90198100,0.52615500,-0.51081600,0.06596120,0.03528160,-0.00007159,-0.31975300,-0.86056300,0.72557300,-0.36968900,0.38809700,0.49701000,-0.50621400,0.01073790,0.01227180,-0.00153398,-0.05062140,-0.55836900,0.63660200,0.89124300,-0.99708800,0.45866000,-0.56757300,-0.02761170,-0.05829130,0.00460194,-0.30833000,-0.27646000,0.46076700,0.00000000,0.00000000,0.00000000,-0.23038300,0.00000000,0.00000000,0.36861400,0.41469000,-0.50684400,-0.87545700,1.47445000,2.53422000,0.73722700,1.52053000,0.78330400,1.19799000,0.09215340,0.00000000,-10.01860000,1.16042000,-0.43886100,0.08968520,-0.28917900,-0.00156528,5.36287000,3.42447000,-5.55023000,-0.06469050,0.15935000,0.23232200,1.12620000,0.24718000,-1.28817000,0.00445874,0.15221500,0.11532400,0.26908800,-0.34674200,0.01531680,0.31246200,-0.09629280,0.13595500,0.38041500,0.00752927,0.05961990,0.26908800,-0.34674200,0.01531680,0.37245700,-0.10127900,0.10059300,0.32284600,0.01860430,0.14345800,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01449730,-0.07868790,0.10001100,0.02619250,0.07490310,0.09678370,0.26908800,-0.34674200,0.01531680,0.01734150,0.05265500,-0.02236030,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26367800,0.08312250,0.03286800,-1.00000000,-1.00000000,12.58250000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,17.48230000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000
0.06253000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.04755340,0.02761170,-0.64273800,0.61052400,0.95567000,-0.88664100,0.53842700,-0.50314600,0.09357280,0.06289320,-0.00007159,-0.31975300,-0.86056300,0.73017500,-0.36968900,0.38809700,0.49547600,-0.50621400,0.01073790,0.01227180,0.00306796,-0.04601940,-0.55990300,0.63200000,0.89431100,-0.98788400,0.46326200,-0.55990300,-0.01840780,-0.03988350,0.00460194,-0.30833000,-0.18430700,0.46076700,0.00000000,0.00000000,0.00000000,-0.13823000,0.00000000,0.00000000,0.46076700,0.46076700,-0.36861400,-0.69115000,1.10584000,1.79699000,0.64507400,1.33622000,0.87545700,1.42838000,0.09215340,0.00000000,-9.95356000,1.06144000,1.10306000,0.12112500,-0.30436100,-0.00211399,4.98103000,3.63106000,-5.65519000,-0.06255750,0.15214200,0.21517700,0.86447400,0.53861600,-1.64443000,0.01178360,0.14138000,0.10966800,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.38053100,0.00758155,0.05949670,0.26908800,-0.34674200,0.01531680,0.37233400,-0.10108200,0.10079400,0.32307800,0.01904850,0.14323800,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01425750,-0.07850230,0.10008700,0.03004870,0.07567500,0.09834860,0.26908800,-0.34674200,0.01531680,0.01673800,0.05323440,-0.02064570,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26382400,0.08325640,0.03274460,-1.00000000,-1.00000000,12.58220000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,17.48350000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000
0.07031000,-0.84368900,0.72097100,-0.37747200,0.39346600,0.50468000,-0.50457700,0.00000000,0.00000000,0.04755340,0.02147570,-0.65961200,0.60132000,0.98941800,-0.86976700,0.55530100,-0.49394200,0.09050490,0.05829130,-0.00007159,-0.31975300,-0.86056300,0.73324300,-0.36968900,0.38809700,0.49547600,-0.50774800,0.01073790,0.00766990,0.00766990,-0.03988350,-0.55990300,0.62739800,0.89737900,-0.97714600,0.46786400,-0.55683500,-0.00920388,-0.02914560,0.00460194,-0.30833000,0.00000000,0.41469000,0.00000000,0.00000000,0.00000000,-0.13823000,0.00000000,-0.13823000,0.46076700,0.55292000,-0.23038300,-0.64507400,0.69115000,1.19799000,0.64507400,1.15192000,0.96761100,1.52053000,0.09215340,0.00000000,-11.02830000,1.08082000,1.20605000,0.22613400,-0.19383700,-0.00394671,4.74998000,3.64632000,-5.47536000,-0.07078960,0.14706900,0.22437500,-3.29139000,1.53319000,-5.06620000,-0.02705810,-0.07982990,0.13160100,0.26908800,-0.34674200,0.01531680,0.31384600,-0.09542430,0.13528500,0.38080600,0.00767094,0.05937790,0.26908800,-0.34674200,0.01531680,0.37222800,-0.10082700,0.10097700,0.32328000,0.01926890,0.14318900,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.01393950,-0.07824010,0.10014100,0.02890910,0.07531480,0.09734320,0.26908800,-0.34674200,0.01531680,0.01766220,0.05348900,-0.02129540,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26908800,-0.34674200,0.01531680,0.26388300,0.08333100,0.03263510,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,6.54849000,-1.00000000,-1.00000000,4.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,47.55140000
