time,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,predict,correct,
3.568,0.0465372,0.000220816,-0.0295834,-0.00132369,0.252259,0.00562211,1.2239e-06,-0.404233,0.718825,0.297174,-0.497406,-0.840866,-0.296832,0.497876,0.000169948,-0.00243532,0.641431,-0.938204,-0.548578,-0.0019559,-0.000396649,0.00254606,-0.64078,0.93815,0.549164,0.00185104,-0.000105588,-2.16752e-06,1.22292e-05,3.42456e-06,-0.00040415,-0.000115623,1.20158e-07,-5.53199e-05,6.39728e-05,0.000727288,-0.00247551,-6.51284e-05,-0.000730877,0.00247382,-3.4025e-05,-0.000716561,-8.63689e-05,-0.000137938,0.00018032,-0.000644555,9.59003e-05,0.000655743,-0.000103302,0.000148091,-0.000356145,0.000655003,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,-0.840866,0.718825,-0.296832,0.297174,0.497876,-0.497406,-0.000396649,0.000169948,0.00254606,-0.00243532,-0.64078,0.641431,0.93815,-0.938204,0.549164,-0.548578,0.00185104,-0.0019559,1.2239e-06,-0.404233,-6.51284e-05,6.39728e-05,-0.000730877,0.000727288,0.00247382,-0.00247551,9.59003e-05,-3.4025e-05,0.000655743,-0.000716561,-0.000103302,-8.63689e-05,0.000148091,-0.000137938,-0.000356145,0.00018032,0.000655003,-0.000644555,1.20158e-07,-5.53199e-05,-2.44843,0.000782804,9.49953,1.04396e-06,-0.000404163,-0.000114768,0.0570032,-0.618293,-15.483,0.0670803,0.449509,4.51096e-06,0.0470037,-0.618129,-15.5052,0.0667791,-0.436491,-0.00395574,0.0101149,0.0560205,0.37658,-0.0365265,-0.0542304,0.317493,0.0555318,0.0452689,0.360241,0.0758383,0.0183827,0.314252,0.0107247,-0.0559779,0.376571,-0.0371145,0.053768,0.317502,0.0560217,-0.0447298,0.360234,0.0760343,-0.0176168,0.314249,-0.0457223,-0.0727279,0.0164862,-0.046416,0.0721837,0.0164857,0.0422742,-0.0721609,0.011953,0.0415814,0.0725966,0.0119536,0.0398971,-0.107891,0.265351,0.0538071,-0.117233,0.237519,0.048715,0.108505,0.265584,0.0658065,0.118034,0.239652,0.0465706,0.000174814,-0.0296541,-0.00131489,0.252314,0.00559026,-1.62468e-06,-0.404248,0.718842,0.297173,-0.497448,-0.840867,-0.296829,0.497914,0.000194553,-0.00246829,0.641387,-0.938236,-0.548474,-0.00188693,-0.000414596,0.00260497,-0.640722,0.938189,0.549085,0.00178578,0.00243294,-0.00035786,-0.000332019,0.00125278,0.00255499,-0.000851228,1.12354e-05,9.7417e-05,8.62875e-05,0.000904935,-0.00295157,-8.96605e-05,-0.000914837,0.00298685,6.07988e-05,-0.000396641,-0.000991503,-0.00463271,0.0058204,0.00030887,-0.000109291,0.00050946,0.00214915,0.00278116,-0.00421479,-5.7821e-05,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,-0.841459,0.718284,-0.296361,0.296272,0.49792,-0.497483,-0.00205501,0.000447817,0.00451803,0.00371326,-0.642273,0.638945,0.942449,-0.936732,0.548891,-0.546693,0.00655095,-0.00632885,0.00361708,-0.401228,-0.004063,-0.000938802,1.74051e-05,0.00585369,0.00712802,-0.00246722,-0.000449116,0.00357756,0.000943612,0.00217894,-0.000775076,-0.000638455,0.00823562,-0.00226593,-0.00979108,0.00545734,-0.00032864,0.00410151,0.0028291,-0.000917258,-2.38604,0.0731326,9.72838,0.000354408,0.00497862,0.00144854,-0.0265181,-0.931289,-15.8918,0.121859,0.440375,0.00587404,0.134803,-0.885679,-15.9293,0.129765,-0.422256,0.00755523,0.175667,0.0798558,0.464866,-0.110671,-0.0818766,0.224548,-0.00796167,-0.0434556,0.349234,0.0384974,-0.0611826,0.257636,0.224442,-0.147732,0.364842,-0.0242624,0.120322,0.294732,0.212025,-0.108128,0.357572,0.00812898,0.124043,0.325087,-0.192205,-0.0604592,-0.00978667,-0.0953106,0.0111783,0.0657644,-0.00388947,-0.0120057,0.0425528,-0.0306684,0.0837085,0.000516712,0.0284118,-0.151397,0.237372,0.00696354,-0.151321,0.286244,0.140333,0.0291776,0.233442,0.0383948,0.0532548,0.229069,5.83238e-08,6.78379e-08,2.74277e-09,2.11821e-08,5.11532e-08,7.48856e-08,6.62321e-08,6.11981e-08,5.5545e-08,5.68818e-08,5.88897e-08,6.09053e-08,6.15366e-08,5.64273e-08,5.82369e-08,6.40177e-08,4.8222e-08,3.01607e-08,6.70395e-08,5.39758e-08,6.23371e-08,5.39624e-08,4.29497e-08,3.97298e-08,5.84475e-08,5.37145e-08,4.03111e-06,6.888e-06,1.2706e-05,7.67733e-05,2.93858e-05,2.87291e-05,1.1563e-07,1.39579e-07,8.7755e-08,4.62771e-08,3.8489e-08,1.01622e-07,5.25524e-08,3.96816e-08,3.02497e-06,1.33545e-06,3.43745e-06,5.46343e-05,0.000278906,2.88835e-06,3.30366e-06,1.35098e-06,1.32895e-05,3.37805e-05,0.000248444,2.3191e-06,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,0.00170909,0.0019233,0.00211701,0.00221339,0.00192707,0.0021334,0.00208944,0.00213302,0.00204514,0.00188514,0.00194472,0.00193313,0.00190918,0.00206047,0.00178481,0.00203094,0.00198956,0.00190195,0.00197098,0.00232923,0.00217919,0.00214569,0.00186669,0.00203024,0.00202028,0.00195238,0.00192369,0.00199226,0.0021812,0.00197601,0.00192351,0.00218248,0.00218363,0.00210488,0.00329502,0.00301796,0.00212479,0.00213622,0.00201153,0.00229863,0.232133,0.265352,1.41693,0.00248983,0.00197465,0.00221505,0.56298,0.296001,6.27506,0.184806,0.244331,0.195402,0.433031,0.289736,6.38604,0.17682,0.186736,0.188811,1.92187,1.75983,2.15108,2.00986,1.83196,2.21253,1.67042,1.86027,1.9982,1.81515,1.84343,2.18501,2.07351,2.06968,1.87157,2.37016,1.68893,2.05012,2.1081,1.89969,1.9723,2.00683,1.98305,2.19365,2.16398,1.96863,1.81348,1.77615,1.85811,2.11029,1.97834,2.08711,1.87846,2.07875,1.94746,2.16904,1.9435,2.33632,2.17189,2.05608,2.10996,1.90589,2.03757,1.99083,1.93923,2.02721,1.84507,2.20978,0.000244141,37.8735,
3.584,0.0465355,0.000220782,-0.0295832,-0.00132364,0.252252,0.00562027,1.22582e-06,-0.404233,0.718826,0.297186,-0.497446,-0.840867,-0.296844,0.497915,0.0001694,-0.00244676,0.64143,-0.938206,-0.548575,-0.00196619,-0.000395114,0.00255653,-0.640781,0.938152,0.549158,0.00186151,-0.000103712,-2.12207e-06,1.20017e-05,3.36902e-06,-0.000397149,-0.000115086,1.19464e-07,-5.38064e-05,6.2391e-05,0.000715574,-0.00244836,-6.35259e-05,-0.00071913,0.00244668,-3.43705e-05,-0.000714904,-8.64417e-05,-0.000135494,0.000175698,-0.000643204,9.60093e-05,0.000654666,-0.00010233,0.000145563,-0.000350725,0.000653928,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,-0.840867,0.718826,-0.296844,0.297186,0.497915,-0.497446,-0.000395114,0.0001694,0.00255653,-0.00244676,-0.640781,0.64143,0.938152,-0.938206,0.549158,-0.548575,0.00186151,-0.00196619,1.22582e-06,-0.404233,-6.35259e-05,6.2391e-05,-0.00071913,0.000715574,0.00244668,-0.00244836,9.60093e-05,-3.43705e-05,0.000654666,-0.000714904,-0.00010233,-8.64417e-05,0.000145563,-0.000135494,-0.000350725,0.000175698,0.000653928,-0.000643204,1.19464e-07,-5.38064e-05,-2.44837,0.000778456,9.49955,1.03027e-06,-0.000397161,-0.000114245,0.0567612,-0.617096,-15.4831,0.0669989,0.449462,4.74503e-06,0.0467574,-0.616933,-15.5052,0.0667016,-0.436505,-0.00393747,0.0101131,0.0560205,0.37658,-0.0365281,-0.0542303,0.317493,0.05553,0.0452688,0.360242,0.0758368,0.0183826,0.314252,0.0107227,-0.0559778,0.376571,-0.0371159,0.0537681,0.317501,0.0560199,-0.0447298,0.360234,0.0760327,-0.0176169,0.314249,-0.0457222,-0.0727298,0.0164862,-0.0464161,0.0721857,0.0164857,0.0422743,-0.0721628,0.011953,0.0415813,0.0725982,0.0119536,0.0398964,-0.10789,0.265353,0.0538075,-0.117232,0.237521,0.0487145,0.108504,0.265586,0.0658071,0.118033,0.239654,0.0466272,0.000170871,-0.0296613,-0.00130412,0.252447,0.00558992,-1.58056e-06,-0.404248,0.718843,0.297189,-0.4975,-0.840869,-0.296845,0.497967,0.000195254,-0.00247769,0.641373,-0.938287,-0.548405,-0.00186779,-0.00041484,0.00261306,-0.640702,0.938227,0.549026,0.00176849,0.00354353,-0.000246176,-0.000449544,0.00067483,0.00832511,-2.11597e-05,3.685e-06,5.44307e-05,0.000100823,0.000995653,-0.00325924,-0.000128193,-0.0010053,0.00327307,4.39739e-05,-0.000587655,-0.000874812,-0.00317701,0.0042668,0.00119773,-1.59934e-05,0.000505553,0.00124718,0.00235522,-0.00367911,-0.00108242,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,-0.838648,0.720464,-0.291574,0.295945,0.496603,-0.499798,0.000146063,0.00575349,0.00589177,-0.000508574,-0.642241,0.644246,0.940437,-0.939218,0.5523,-0.553093,-0.0010906,-0.00119355,0.00296866,-0.408432,0.00204372,0.00295015,0.0017596,-0.00308226,0.00615781,0.00271438,-0.00599502,0.000259914,-0.00257992,0.000259299,0.00329115,0.000505122,0.00403157,-0.005645,-0.0063372,0.00623416,-0.000816896,0.00207614,-0.000571198,0.00304011,-2.54021,0.0187709,9.48398,0.0022836,0.0049446,0.0028043,0.104554,-0.804752,-15.5,0.105146,0.455939,0.0179262,-0.0850542,-0.779841,-15.4306,0.143761,-0.433331,0.0411389,-0.021246,0.0712473,0.29706,0.0013996,-0.0394963,0.229597,0.138275,-0.122047,0.388948,-0.129449,0.0136394,0.41318,0.00645166,0.0100728,0.453612,-0.137329,0.283184,0.334112,0.214042,0.106446,0.480437,-0.0378381,0.0247635,0.339157,-0.132195,-0.041021,0.0223489,0.0212119,0.0374294,0.0842318,0.121286,-0.100835,0.0880087,-0.00500761,-0.147911,-0.0454812,-0.0300141,-0.220521,0.287915,-0.103178,-0.276266,0.259445,0.0767051,0.11938,0.260667,0.116053,0.0813193,0.325726,6.11453e-12,4.97224e-14,1.32595e-11,3.90411e-14,2.52055e-11,2.12371e-13,4.07349e-14,8.608e-14,4.35881e-14,1.37326e-13,1.26825e-12,4.40342e-14,1.49754e-13,1.22613e-12,5.1441e-14,1.21044e-13,1.55994e-12,4.73829e-12,1.45971e-11,7.88812e-13,4.55254e-14,8.51749e-14,1.88425e-12,3.74726e-12,1.33629e-11,8.43872e-13,1.85454e-08,1.57341e-11,5.21117e-08,2.88863e-10,4.55247e-08,6.28178e-10,2.23352e-13,2.3341e-10,3.00005e-11,3.8107e-11,5.56961e-10,3.78134e-11,4.43678e-11,5.48739e-10,5.11425e-11,6.88476e-11,5.97922e-09,1.78614e-08,5.6834e-08,2.5449e-09,3.20486e-11,5.29687e-11,7.48615e-09,1.37604e-08,5.1539e-08,2.31343e-09,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,0.00182481,0.0017798,0.00181937,0.00171464,0.00193271,0.00203863,0.00203517,0.00188325,0.00217607,0.00194834,0.00191416,0.00185837,0.00201507,0.00210398,0.00201075,0.00169874,0.00194056,0.00184864,0.00182519,0.00197081,0.00210238,0.00202756,0.00198912,0.00215928,0.00192089,0.00196076,0.00192568,0.00195832,0.00195033,0.00217962,0.00201129,0.00192167,0.00184243,0.00216615,0.00203114,0.00204251,0.00196295,0.002156,0.00185448,0.00193528,0.185499,0.184236,0.197023,0.00193641,0.00205104,0.00206425,0.21144,0.226558,0.217144,0.190093,0.185552,0.196766,0.233942,0.206232,0.191176,0.223634,0.186364,0.213986,1.93689,1.83861,1.88732,1.81268,1.83603,1.79433,2.05107,1.89777,2.01499,2.13738,1.86438,1.96823,1.90055,1.9519,1.91234,1.91371,1.92091,1.86274,2.03486,1.78829,2.18108,2.01918,2.06625,1.76518,1.93755,2.00613,2.24251,1.74613,2.17958,2.05252,1.89737,1.81929,2.06099,2.15871,2.07896,2.06014,1.78596,2.09572,2.03467,1.98324,1.95923,1.97025,2.11746,1.95158,1.96134,1.77116,1.98151,2.1145,0,33.7485,
3.6,0.0465339,0.000220749,-0.029583,-0.00132358,0.252246,0.00561843,1.22772e-06,-0.404234,0.718827,0.297197,-0.497484,-0.840868,-0.296855,0.497954,0.000168846,-0.00245818,0.641428,-0.938208,-0.548572,-0.00197647,-0.000393576,0.002567,-0.640783,0.938155,0.549152,0.00187196,-0.00010187,-2.07716e-06,1.17783e-05,3.31379e-06,-0.000390268,-0.000114551,1.18778e-07,-5.2334e-05,6.08496e-05,0.000704048,-0.0024215,-6.19642e-05,-0.000707571,0.00241983,-3.47117e-05,-0.000713254,-8.65001e-05,-0.000133093,0.000171167,-0.000641858,9.61141e-05,0.000653589,-0.000101376,0.000143077,-0.0003454,0.000652853,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,-0.840868,0.718827,-0.296855,0.297197,0.497954,-0.497484,-0.000393576,0.000168846,0.002567,-0.00245818,-0.640783,0.641428,0.938155,-0.938208,0.549152,-0.548572,0.00187196,-0.00197647,1.22772e-06,-0.404234,-6.19642e-05,6.08496e-05,-0.000707571,0.000704048,0.00241983,-0.0024215,9.61141e-05,-3.47117e-05,0.000653589,-0.000713254,-0.000101376,-8.65001e-05,0.000143077,-0.000133093,-0.0003454,0.000171167,0.000652853,-0.000641858,1.18778e-07,-5.2334e-05,-2.44831,0.000774127,9.49956,1.01619e-06,-0.00039028,-0.000113724,0.0565203,-0.615902,-15.4831,0.0669176,0.449414,5.01599e-06,0.0465123,-0.615739,-15.5052,0.0666243,-0.43652,-0.00391933,0.0101113,0.0560206,0.37658,-0.0365297,-0.0542302,0.317492,0.0555284,0.0452688,0.360242,0.0758354,0.0183825,0.314253,0.0107207,-0.0559778,0.376571,-0.0371173,0.0537682,0.317501,0.056018,-0.0447299,0.360235,0.0760312,-0.017617,0.31425,-0.045722,-0.0727316,0.0164862,-0.0464161,0.0721878,0.0164857,0.0422745,-0.0721646,0.0119531,0.0415813,0.0725999,0.0119536,0.0398956,-0.107889,0.265355,0.0538078,-0.11723,0.237523,0.048714,0.108503,0.265588,0.0658076,0.118031,0.239656,0.0466715,0.000169678,-0.0296675,-0.00130241,0.252578,0.00559132,-1.58816e-06,-0.404249,0.718844,0.297205,-0.497555,-0.840871,-0.296862,0.498021,0.000195892,-0.00248852,0.641371,-0.9383,-0.548387,-0.0018421,-0.000413556,0.00261991,-0.640702,0.938238,0.549005,0.00174308,0.00276807,-7.4626e-05,-0.000388745,0.000107068,0.00819961,8.71813e-05,-4.72311e-07,-6.26307e-05,8.12711e-05,0.00102166,-0.0034112,-0.000117245,-0.0010235,0.00341691,3.97703e-05,-0.000676039,-0.000131664,-0.000806503,0.00116432,0.00160394,8.01317e-05,0.000427609,-3.92068e-06,0.00073258,-0.00127157,-0.00158671,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,-0.838394,0.722194,-0.299566,0.297713,0.494647,-0.498881,-0.00100556,-0.00301894,0.000696295,-0.0027193,-0.640978,0.642545,0.943931,-0.935316,0.549807,-0.549265,0.0081191,-0.00472771,-0.00101324,-0.407296,-0.00115367,-0.00211794,-0.000520542,0.00217601,0.00656516,-0.00409106,-0.00237874,0.00259814,-0.00126324,0.00067154,-0.000471571,0.0065451,0.000948765,-0.00116548,-0.00616686,-0.000144678,-0.00295469,0.00146542,-0.0036295,0.00160328,-2.51065,0.0183735,9.50552,0.0052944,0.00500993,-0.003864,0.15519,-0.831681,-15.541,0.0910587,0.421681,-0.0201699,-0.145059,-0.749603,-15.4666,0.11808,-0.486546,0.0248646,0.0844048,0.0321457,0.485783,-0.0162632,-0.166754,0.308628,0.113516,-0.201654,0.380831,-0.0256322,-0.307074,0.389522,-0.14561,0.0137129,0.475065,-0.0286574,0.0101654,0.21383,0.0342149,0.0598508,0.343335,0.0870916,-0.021048,0.219,-0.07457,-0.0593115,0.0144393,-0.0620226,0.033373,0.0371964,-0.0558562,-0.0970674,0.000517671,-0.015791,-0.0877141,-0.0291396,-0.0127354,-0.0377683,0.243942,-0.0674945,-0.122836,0.206155,-0.00196091,0.165273,0.214329,0.0229715,0.339559,0.33286,1.31477e-11,5.25204e-15,1.72114e-11,7.62589e-14,4.87059e-11,1.27821e-14,1.04639e-17,1.03954e-13,1.41166e-14,1.37465e-13,1.56211e-12,1.86506e-14,1.40385e-13,1.55781e-12,7.38175e-15,7.17791e-14,3.01389e-12,9.29956e-12,2.76266e-11,1.47085e-12,7.84245e-15,2.59653e-14,3.42538e-12,7.85192e-12,2.65128e-11,1.37925e-12,4.92828e-08,2.88491e-11,6.56976e-08,3.4095e-10,1.66084e-07,3.84654e-11,3.88963e-14,3.90299e-10,5.09588e-11,6.36597e-11,7.89101e-10,6.46941e-11,7.73563e-11,7.63619e-10,2.77453e-11,3.25506e-11,1.15796e-08,3.62075e-08,1.06757e-07,4.3359e-09,2.61858e-11,2.0604e-11,1.31018e-08,3.04077e-08,1.02189e-07,3.94457e-09,-0.843689,0.720971,-0.296058,0.296058,0.50468,-0.50468,0,0,0.00613592,-0.00613592,-0.630466,0.630466,0.928058,-0.928058,0.523087,-0.523087,0.0138058,-0.0138058,0,-0.4,0.00194645,0.00178907,0.00188872,0.00179775,0.00175462,0.0019325,0.0018169,0.00208595,0.00190885,0.00193789,0.00202131,0.00196315,0.00211457,0.00186036,0.00186333,0.00181142,0.0021719,0.00200891,0.00191311,0.0020107,0.00210659,0.00215531,0.00181954,0.00181032,0.00179248,0.00183611,0.00196728,0.0021769,0.00225274,0.00200531,0.00209666,0.001944,0.00186576,0.00198083,0.00199331,0.00176847,0.0019953,0.00177117,0.00185506,0.0019263,0.197737,0.196767,0.187899,0.00209018,0.00183481,0.00183954,0.181765,0.169915,0.200274,0.181473,0.208675,0.210095,0.198625,0.220143,0.187486,0.218051,0.19385,0.203317,1.8897,2.10219,1.98716,1.99983,1.95819,1.89429,1.75544,2.0454,1.81882,2.13316,1.98645,2.03437,2.03324,2.02615,1.87293,1.96098,2.00643,1.94108,1.9666,2.09093,2.25909,1.98671,2.18193,1.76513,1.88739,1.95054,1.99094,1.83769,2.26378,2.11458,1.73426,2.1453,2.06784,1.95107,2.27943,1.93017,1.86411,2.196,2.06642,1.99149,1.82599,1.90388,2.18624,2.01498,2.17433,2.05757,1.92561,1.98185,0.000488281,34.2444,
