time,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qpos,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,qvel,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,ctrl,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,snsr,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_p,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_v,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_c,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,est_s,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_p,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_v,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_c,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,stddev_s,predict,correct,
0.808,0.0421501,6.17424e-05,-0.0271814,0.000806745,0.227962,-0.00199911,-6.62479e-11,-0.400422,0.7208,0.2962,-0.5045,-0.8434,-0.2962,0.5045,-0.000500002,-0.00840087,0.631409,-0.92932,-0.525111,-0.0114989,0.000500002,0.00840232,-0.631409,0.929321,0.525111,0.0114979,-0.000524293,8.08364e-06,3.52377e-05,-3.56162e-05,-0.00153218,8.35525e-05,-8.04796e-11,-5.51054e-05,-2.45551e-09,7.1578e-10,7.19595e-11,2.73614e-09,-5.30152e-10,3.10744e-13,-1.80103e-09,-1.90632e-06,2.25083e-05,-4.78703e-05,-2.69137e-05,2.35034e-06,3.04028e-09,5.53186e-06,-2.22159e-05,5.21996e-05,2.76984e-05,-4.91637e-06,0,0,0,0,0,0,0,0,0,0,-1.08578,1.08578,2.2453,-2.24534,1.15618,-1.15618,0,0,0,-5.95096,-0.8434,0.7208,-0.2962,0.2962,0.5045,-0.5045,0.000500002,-0.000500002,0.00840232,-0.00840087,-0.631409,0.631409,0.929321,-0.92932,0.525111,-0.525111,0.0114979,-0.0114989,-6.62479e-11,-0.400422,2.73614e-09,-2.45551e-09,-5.30152e-10,7.1578e-10,3.10744e-13,7.19595e-11,3.04028e-09,-1.80103e-09,5.53186e-06,-1.90632e-06,-2.22159e-05,2.25083e-05,5.21996e-05,-4.78703e-05,2.76984e-05,-2.69137e-05,-4.91637e-06,2.35034e-06,-8.04796e-11,-5.51054e-05,-2.21686,0.00401933,9.55622,-3.16317e-05,-0.00153224,7.55035e-05,0.0332893,-0.0668959,-17.1114,0.436524,0.279718,0.000782169,0.0139493,-0.0389683,-12.0242,0.308008,-0.22595,0.00205037,0.00527337,0.0561211,0.37811,-0.0407323,-0.0537681,0.317861,0.0509931,0.0450375,0.362874,0.0722117,0.0180123,0.317381,0.00505526,-0.0558786,0.37807,-0.040522,0.0542317,0.3179,0.0508178,-0.0449623,0.362842,0.0721416,-0.0179877,0.317368,-0.0446127,-0.0729743,0.0173367,-0.0443269,0.0736659,0.0173885,0.0433842,-0.0730057,0.012777,0.0436695,0.0733578,0.0128289,0.0365123,-0.10785,0.267887,0.0511355,-0.117192,0.240423,0.0469397,0.10821,0.268445,0.064861,0.117515,0.242995,0.042149,5.50617e-05,-0.027002,0.000827383,0.227949,-0.00199485,-1.68576e-10,-0.400422,0.7208,0.2962,-0.5045,-0.8434,-0.2962,0.5045,-0.000500442,-0.00840142,0.631408,-0.929321,-0.52511,-0.0114981,0.000500152,0.00840208,-0.631407,0.929322,0.525109,0.0114983,-0.000592431,-4.59825e-05,0.015616,-3.58419e-05,-0.00152574,8.82944e-05,7.27894e-07,-5.51223e-05,-3.69454e-09,2.20054e-11,-5.51193e-09,1.88394e-09,-4.03286e-09,-1.46744e-09,0.000123235,0.00020857,-3.98696e-05,-0.00013006,2.82674e-05,-0.000149958,-0.000118033,-0.00018699,-1.5244e-05,6.90357e-05,-1.27297e-05,0.000162054,0,0,0,0,0,0,0,0,0,0,-1.08578,1.08578,2.2453,-2.24534,1.15618,-1.15618,0,0,0,-5.95096,-0.8434,0.7208,-0.2962,0.2962,0.5045,-0.5045,0.000500152,-0.000500442,0.00840208,-0.00840142,-0.631407,0.631408,0.929322,-0.929321,0.525109,-0.52511,0.0114983,-0.0114981,-1.68576e-10,-0.400422,1.88394e-09,-3.69454e-09,-4.03286e-09,2.20054e-11,-1.46744e-09,-5.51193e-09,-0.000118033,0.000123235,-0.00018699,0.00020857,-1.5244e-05,-3.98696e-05,6.90357e-05,-0.00013006,-1.27297e-05,2.82674e-05,0.000162054,-0.000149958,7.27894e-07,-5.51223e-05,-1.60874,0.0674492,6.82233,-3.1871e-05,-0.00152581,8.01948e-05,0.0682437,-0.215424,-20.8206,0.652702,1.08167,-0.00905233,0,0,0,0,0,0,0.00527154,0.0561135,0.37829,-0.0407329,-0.0537746,0.318039,0.0509915,0.0450304,0.363055,0.0722108,0.0180063,0.317561,0.0050539,-0.0558862,0.378248,-0.040523,0.0542252,0.318079,0.0508166,-0.0449694,0.363021,0.0721409,-0.0179937,0.317548,-0.0446099,-0.0729743,0.0175137,-0.0443247,0.073666,0.0175688,0.0433871,-0.0730052,0.0129547,0.0436717,0.0733584,0.0130099,0.0365126,-0.107855,0.268064,0.0511362,-0.117197,0.2406,0.0469391,0.108205,0.268626,0.0648606,0.11751,0.243178,9.44707e-08,6.34204e-08,7.2139e-08,1.1705e-07,3.07136e-06,9.73252e-08,9.99664e-08,9.99664e-08,9.98279e-08,9.99431e-08,9.98829e-08,9.98264e-08,9.99431e-08,9.98826e-08,9.98678e-08,9.85345e-08,9.94331e-08,9.97298e-08,9.98828e-08,9.9101e-08,9.98634e-08,9.8465e-08,9.94351e-08,9.97229e-08,9.98842e-08,9.9105e-08,2.60426e-06,6.7247e-07,0.0021057,1.03959e-06,9.95716e-07,1.04653e-06,9.67432e-06,9.6744e-06,9.6744e-06,9.6744e-06,9.6744e-06,9.6744e-06,9.6744e-06,9.6744e-06,8.71467e-06,7.8627e-06,8.73041e-06,9.28312e-06,9.16278e-06,8.47336e-06,8.94654e-06,7.95961e-06,8.73311e-06,9.09079e-06,9.39136e-06,8.52731e-06,0,0,0,0,0,0,0,0,0,0,-1.08578,1.08578,2.2453,-2.24534,1.15618,-1.15618,0,0,0,-5.95096,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000297262,0.000307143,0.000307143,0.000307143,0.000307143,0.000307142,0.000307142,0.000307141,0.000307142,0.000307138,0.000307139,0.000307138,0.000307136,0.000307138,0.000307141,0.00030714,0.000307141,0.000307142,0.000307141,0.000307143,0.000307143,0.841263,0.383188,5.68121,0.000278682,0.000287798,0.000298852,21.6317,19.0279,68.0896,0.193055,0.380414,0.152947,20.4608,19.6413,89.3384,0.275171,0.387948,0.15095,1.12767e-05,1.09083e-05,9.50721e-06,1.11001e-05,1.09083e-05,1.09092e-05,1.10266e-05,1.09078e-05,9.36274e-06,1.11011e-05,1.09078e-05,9.71971e-06,1.12779e-05,1.09083e-05,9.51512e-06,1.1101e-05,1.09083e-05,1.08953e-05,1.10271e-05,1.09078e-05,9.36379e-06,1.11008e-05,1.09078e-05,9.71913e-06,6.03331e-05,2.5042e-05,1.55032e-05,6.03529e-05,2.50334e-05,1.54897e-05,6.22269e-05,2.51948e-05,1.1237e-05,6.22389e-05,2.51942e-05,1.12378e-05,1.45005e-05,1.1218e-05,9.93656e-06,1.80591e-05,1.14752e-05,1.03563e-05,1.43785e-05,1.12193e-05,1.00606e-05,1.75442e-05,1.14805e-05,1.08909e-05,10.166,1.10376,
